device,packet_window,total_bytes,avg_packet_size,max_packet_size,min_packet_size,tcp_ratio,unique_dest_ports,unique_dest_ips,device_type
14:cc:20:51:33:ea,1140,123465,123.465,1514,43,0.954,66,18,Non-IoT
14:cc:20:51:33:ea,1141,113648,113.648,1514,43,0.95,66,17,Non-IoT
14:cc:20:51:33:ea,1142,123630,123.63,1514,43,0.928,92,19,Non-IoT
14:cc:20:51:33:ea,1143,150974,150.974,1514,43,0.927,86,16,Non-IoT
14:cc:20:51:33:ea,1144,123112,123.112,1514,43,0.925,90,19,Non-IoT
14:cc:20:51:33:ea,1145,130856,130.856,1514,43,0.943,84,18,Non-IoT
14:cc:20:51:33:ea,1146,111409,111.409,1514,43,0.964,68,18,Non-IoT
14:cc:20:51:33:ea,1147,124366,124.366,1514,43,0.932,89,17,Non-IoT
14:cc:20:51:33:ea,1148,141018,141.018,1514,43,0.944,78,18,Non-IoT
14:cc:20:51:33:ea,1149,112153,112.153,1514,43,0.947,86,16,Non-IoT
14:cc:20:51:33:ea,1150,158494,158.494,1514,43,0.964,70,15,Non-IoT
14:cc:20:51:33:ea,1151,110329,110.329,1514,43,0.959,64,20,Non-IoT
14:cc:20:51:33:ea,1152,125731,125.731,1514,43,0.953,63,17,Non-IoT
14:cc:20:51:33:ea,1153,118679,118.679,1514,43,0.952,82,17,Non-IoT
14:cc:20:51:33:ea,1154,157536,157.536,1514,43,0.925,84,18,Non-IoT
14:cc:20:51:33:ea,1155,106565,106.565,1514,43,0.945,77,20,Non-IoT
14:cc:20:51:33:ea,1156,126812,126.812,1514,43,0.951,71,15,Non-IoT
14:cc:20:51:33:ea,1157,216515,216.515,1514,43,0.942,83,17,Non-IoT
14:cc:20:51:33:ea,1158,122954,122.954,1514,43,0.902,105,19,Non-IoT
14:cc:20:51:33:ea,1159,134751,134.751,1510,43,0.967,97,14,Non-IoT
14:cc:20:51:33:ea,1160,113503,113.503,1514,43,0.953,61,17,Non-IoT
14:cc:20:51:33:ea,1161,107087,107.087,1514,43,0.933,94,19,Non-IoT
14:cc:20:51:33:ea,1162,129484,129.484,1514,43,0.973,64,17,Non-IoT
14:cc:20:51:33:ea,1163,159566,159.566,1514,43,0.928,80,16,Non-IoT
14:cc:20:51:33:ea,1164,120354,120.354,1514,43,0.957,76,18,Non-IoT
14:cc:20:51:33:ea,1165,129715,129.715,1514,43,0.959,75,15,Non-IoT
14:cc:20:51:33:ea,1166,111098,111.098,1514,43,0.957,77,18,Non-IoT
14:cc:20:51:33:ea,1167,116097,116.097,1514,43,0.948,70,18,Non-IoT
14:cc:20:51:33:ea,1168,120528,120.528,1514,43,0.962,67,17,Non-IoT
14:cc:20:51:33:ea,1169,144811,144.811,1514,43,0.932,89,18,Non-IoT
14:cc:20:51:33:ea,1170,116633,116.633,1514,43,0.952,72,19,Non-IoT
14:cc:20:51:33:ea,1171,112350,112.35,1514,43,0.93,83,18,Non-IoT
14:cc:20:51:33:ea,1172,129642,129.642,1514,43,0.936,88,20,Non-IoT
14:cc:20:51:33:ea,1173,138553,138.553,1514,43,0.952,80,17,Non-IoT
14:cc:20:51:33:ea,1174,168475,168.475,1514,43,0.959,67,18,Non-IoT
14:cc:20:51:33:ea,1175,146750,146.75,1514,43,0.92,89,20,Non-IoT
14:cc:20:51:33:ea,1176,150241,150.241,1514,43,0.911,82,20,Non-IoT
14:cc:20:51:33:ea,1177,249897,249.897,1514,43,0.887,114,20,Non-IoT
14:cc:20:51:33:ea,1178,271351,271.351,1514,43,0.912,102,19,Non-IoT
14:cc:20:51:33:ea,1179,331686,331.686,1514,43,0.892,140,19,Non-IoT
14:cc:20:51:33:ea,1180,202383,202.383,1514,43,0.909,108,20,Non-IoT
14:cc:20:51:33:ea,1181,173558,173.558,1514,43,0.872,107,20,Non-IoT
14:cc:20:51:33:ea,1182,261908,261.908,1514,43,0.905,114,18,Non-IoT
14:cc:20:51:33:ea,1183,132733,132.733,1514,43,0.895,93,19,Non-IoT
14:cc:20:51:33:ea,1184,688781,688.781,1514,43,0.928,98,16,Non-IoT
14:cc:20:51:33:ea,1185,220073,220.073,1514,43,0.925,115,19,Non-IoT
14:cc:20:51:33:ea,1186,234610,234.61,1514,43,0.954,95,16,Non-IoT
14:cc:20:51:33:ea,1187,132427,132.427,1514,43,0.874,107,19,Non-IoT
14:cc:20:51:33:ea,1188,113065,113.065,1514,43,0.864,75,18,Non-IoT
14:cc:20:51:33:ea,1189,116627,116.627,1514,43,0.864,98,18,Non-IoT
14:cc:20:51:33:ea,1190,108857,108.857,1514,43,0.828,80,18,Non-IoT
14:cc:20:51:33:ea,1191,103097,103.097,1514,43,0.854,69,18,Non-IoT
14:cc:20:51:33:ea,1192,102665,102.665,1514,43,0.872,78,18,Non-IoT
14:cc:20:51:33:ea,1193,102720,102.72,1514,43,0.863,78,18,Non-IoT
14:cc:20:51:33:ea,1194,93771,93.771,1514,43,0.872,61,16,Non-IoT
14:cc:20:51:33:ea,1195,107465,107.465,1514,43,0.854,73,18,Non-IoT
14:cc:20:51:33:ea,1196,100567,100.567,1514,43,0.875,68,18,Non-IoT
14:cc:20:51:33:ea,1197,101081,101.081,1514,43,0.853,76,17,Non-IoT
14:cc:20:51:33:ea,1198,107514,107.514,1514,43,0.885,85,18,Non-IoT
14:cc:20:51:33:ea,1199,107178,107.178,1514,43,0.898,72,16,Non-IoT
14:cc:20:51:33:ea,1200,126766,126.766,1514,43,0.863,71,18,Non-IoT
14:cc:20:51:33:ea,1201,105120,105.12,1514,43,0.873,70,18,Non-IoT
14:cc:20:51:33:ea,1202,106519,106.519,1514,43,0.879,72,17,Non-IoT
14:cc:20:51:33:ea,1203,95737,95.737,1514,43,0.873,61,17,Non-IoT
14:cc:20:51:33:ea,1204,101797,101.797,1514,43,0.861,69,18,Non-IoT
14:cc:20:51:33:ea,1205,96694,96.694,1514,43,0.88,67,17,Non-IoT
14:cc:20:51:33:ea,1206,101805,101.805,1514,43,0.874,60,18,Non-IoT
14:cc:20:51:33:ea,1207,111663,111.663,1514,43,0.851,77,18,Non-IoT
14:cc:20:51:33:ea,1208,99687,99.687,1514,43,0.852,62,18,Non-IoT
14:cc:20:51:33:ea,1209,118742,118.742,1514,43,0.847,83,18,Non-IoT
14:cc:20:51:33:ea,1210,104377,104.377,1514,43,0.838,77,18,Non-IoT
14:cc:20:51:33:ea,1211,95372,95.372,1514,43,0.86,66,17,Non-IoT
14:cc:20:51:33:ea,1212,110689,110.689,1514,43,0.839,73,18,Non-IoT
14:cc:20:51:33:ea,1213,103867,103.867,1514,43,0.855,71,18,Non-IoT
14:cc:20:51:33:ea,1214,99738,99.738,1514,43,0.858,70,18,Non-IoT
14:cc:20:51:33:ea,1215,105170,105.17,1514,43,0.849,70,18,Non-IoT
14:cc:20:51:33:ea,1216,104227,104.227,1514,43,0.826,74,18,Non-IoT
14:cc:20:51:33:ea,1217,102820,102.82,1514,43,0.866,74,18,Non-IoT
14:cc:20:51:33:ea,1218,106279,106.279,1514,43,0.836,67,18,Non-IoT
14:cc:20:51:33:ea,1219,101618,101.618,1514,43,0.861,66,17,Non-IoT
14:cc:20:51:33:ea,1220,113299,113.299,1514,43,0.856,85,17,Non-IoT
14:cc:20:51:33:ea,1221,114658,114.658,1514,43,0.842,74,17,Non-IoT
14:cc:20:51:33:ea,1222,102878,102.878,1514,43,0.847,77,17,Non-IoT
14:cc:20:51:33:ea,1223,90336,90.336,1514,43,0.886,60,17,Non-IoT
14:cc:20:51:33:ea,1224,108896,108.896,1514,43,0.854,70,17,Non-IoT
14:cc:20:51:33:ea,1225,95432,95.432,951,43,0.852,50,17,Non-IoT
14:cc:20:51:33:ea,1226,112160,112.16,1514,43,0.848,83,19,Non-IoT
14:cc:20:51:33:ea,1227,114940,114.94,1514,43,0.865,64,17,Non-IoT
14:cc:20:51:33:ea,1228,109283,109.283,1514,43,0.876,71,17,Non-IoT
14:cc:20:51:33:ea,1229,94044,94.044,1431,43,0.856,85,16,Non-IoT
14:cc:20:51:33:ea,1230,103265,103.265,1514,43,0.853,61,17,Non-IoT
14:cc:20:51:33:ea,1231,96523,96.523,1514,43,0.875,70,17,Non-IoT
14:cc:20:51:33:ea,1232,110554,110.554,1514,43,0.84,82,18,Non-IoT
14:cc:20:51:33:ea,1233,100200,100.2,1514,43,0.861,61,17,Non-IoT
14:cc:20:51:33:ea,1234,96789,96.789,1514,43,0.869,75,17,Non-IoT
14:cc:20:51:33:ea,1235,98764,98.764,1443,43,0.877,62,17,Non-IoT
14:cc:20:51:33:ea,1236,99659,99.659,1514,43,0.853,70,17,Non-IoT
14:cc:20:51:33:ea,1237,101851,101.851,1514,43,0.856,74,17,Non-IoT
14:cc:20:51:33:ea,1238,111187,111.187,1514,43,0.87,78,17,Non-IoT
14:cc:20:51:33:ea,1239,98091,98.091,1310,43,0.851,56,17,Non-IoT
14:cc:20:51:33:ea,1240,106528,106.528,1514,43,0.861,77,17,Non-IoT
14:cc:20:51:33:ea,1241,99593,99.593,1514,43,0.852,70,17,Non-IoT
14:cc:20:51:33:ea,1242,106308,106.308,1514,43,0.846,79,17,Non-IoT
14:cc:20:51:33:ea,1243,99751,99.751,1514,43,0.869,64,16,Non-IoT
14:cc:20:51:33:ea,1244,114509,114.509,1514,43,0.844,76,18,Non-IoT
14:cc:20:51:33:ea,1245,99727,99.727,1514,43,0.884,77,17,Non-IoT
14:cc:20:51:33:ea,1246,94106,94.106,1514,43,0.866,68,17,Non-IoT
14:cc:20:51:33:ea,1247,101061,101.061,1514,43,0.877,64,18,Non-IoT
14:cc:20:51:33:ea,1248,103231,103.231,1514,43,0.878,68,17,Non-IoT
14:cc:20:51:33:ea,1249,107312,107.312,1514,43,0.852,77,17,Non-IoT
14:cc:20:51:33:ea,1250,106002,106.002,1514,43,0.853,84,18,Non-IoT
14:cc:20:51:33:ea,1251,100394,100.394,1514,43,0.866,56,17,Non-IoT
14:cc:20:51:33:ea,1252,105139,105.139,1332,43,0.832,72,17,Non-IoT
14:cc:20:51:33:ea,1253,103576,103.576,1514,43,0.837,82,17,Non-IoT
14:cc:20:51:33:ea,1254,97208,97.208,1514,43,0.881,52,17,Non-IoT
14:cc:20:51:33:ea,1255,99247,99.247,1514,43,0.879,67,16,Non-IoT
14:cc:20:51:33:ea,1256,116814,116.814,1514,43,0.827,87,18,Non-IoT
14:cc:20:51:33:ea,1257,102699,102.699,1514,43,0.864,70,17,Non-IoT
14:cc:20:51:33:ea,1258,103040,103.04,1514,43,0.833,66,17,Non-IoT
14:cc:20:51:33:ea,1259,101305,101.305,1514,43,0.843,69,17,Non-IoT
14:cc:20:51:33:ea,1260,98570,98.57,1514,43,0.864,68,17,Non-IoT
14:cc:20:51:33:ea,1261,96967,96.967,1514,43,0.873,60,17,Non-IoT
14:cc:20:51:33:ea,1262,115799,115.799,1514,43,0.833,72,18,Non-IoT
14:cc:20:51:33:ea,1263,104081,104.081,1514,43,0.845,72,17,Non-IoT
14:cc:20:51:33:ea,1264,104472,104.472,1514,43,0.864,84,17,Non-IoT
14:cc:20:51:33:ea,1265,99460,99.46,1514,43,0.857,65,17,Non-IoT
14:cc:20:51:33:ea,1266,108397,108.397,1514,43,0.879,80,16,Non-IoT
14:cc:20:51:33:ea,1267,103579,103.579,1514,43,0.843,52,17,Non-IoT
14:cc:20:51:33:ea,1268,104625,104.625,1514,43,0.853,69,18,Non-IoT
14:cc:20:51:33:ea,1269,100880,100.88,1514,43,0.86,62,17,Non-IoT
14:cc:20:51:33:ea,1270,99087,99.087,1514,43,0.875,71,17,Non-IoT
14:cc:20:51:33:ea,1271,98195,98.195,1510,43,0.864,63,16,Non-IoT
14:cc:20:51:33:ea,1272,106944,106.944,1514,43,0.874,70,17,Non-IoT
14:cc:20:51:33:ea,1273,103079,103.079,1514,43,0.85,72,17,Non-IoT
14:cc:20:51:33:ea,1274,109134,109.134,1514,43,0.864,71,18,Non-IoT
14:cc:20:51:33:ea,1275,102785,102.785,1514,43,0.859,64,17,Non-IoT
14:cc:20:51:33:ea,1276,97651,97.651,1514,43,0.857,74,16,Non-IoT
14:cc:20:51:33:ea,1277,100905,100.905,1514,43,0.848,77,17,Non-IoT
14:cc:20:51:33:ea,1278,95681,95.681,1514,43,0.879,59,17,Non-IoT
14:cc:20:51:33:ea,1279,102044,102.044,1514,43,0.853,65,17,Non-IoT
14:cc:20:51:33:ea,1280,105606,105.606,1514,43,0.859,72,18,Non-IoT
14:cc:20:51:33:ea,1281,114480,114.48,1514,43,0.844,79,17,Non-IoT
14:cc:20:51:33:ea,1282,95552,95.552,753,43,0.856,58,17,Non-IoT
14:cc:20:51:33:ea,1283,102327,102.327,1514,43,0.872,71,17,Non-IoT
14:cc:20:51:33:ea,1284,108248,108.248,1514,43,0.858,78,18,Non-IoT
14:cc:20:51:33:ea,1285,110380,110.38,1514,43,0.855,73,17,Non-IoT
14:cc:20:51:33:ea,1286,102049,102.049,1514,43,0.852,75,18,Non-IoT
14:cc:20:51:33:ea,1287,102732,102.732,1514,43,0.842,73,18,Non-IoT
14:cc:20:51:33:ea,1288,98929,98.929,1304,43,0.865,69,17,Non-IoT
14:cc:20:51:33:ea,1289,96009,96.009,1514,43,0.856,56,17,Non-IoT
14:cc:20:51:33:ea,1290,106522,106.522,1514,43,0.84,72,17,Non-IoT
14:cc:20:51:33:ea,1291,98259,98.259,1514,43,0.841,74,17,Non-IoT
14:cc:20:51:33:ea,1292,111541,111.541,1514,43,0.828,88,18,Non-IoT
14:cc:20:51:33:ea,1293,107048,107.048,1514,43,0.875,72,18,Non-IoT
14:cc:20:51:33:ea,1294,101725,101.725,1514,43,0.841,72,17,Non-IoT
14:cc:20:51:33:ea,1295,99784,99.784,1514,43,0.852,66,17,Non-IoT
14:cc:20:51:33:ea,1296,97644,97.644,1514,43,0.856,62,17,Non-IoT
14:cc:20:51:33:ea,1297,104726,104.726,1514,43,0.866,72,17,Non-IoT
14:cc:20:51:33:ea,1298,99976,99.976,1514,43,0.861,64,17,Non-IoT
14:cc:20:51:33:ea,1299,104386,104.386,1514,43,0.862,79,17,Non-IoT
14:cc:20:51:33:ea,1300,104855,104.855,1514,43,0.832,75,17,Non-IoT
14:cc:20:51:33:ea,1301,115859,115.859,1514,43,0.849,64,17,Non-IoT
14:cc:20:51:33:ea,1302,105830,105.83,1514,43,0.844,69,17,Non-IoT
14:cc:20:51:33:ea,1303,102673,102.673,1514,43,0.874,65,17,Non-IoT
14:cc:20:51:33:ea,1304,102480,102.48,1514,43,0.849,65,17,Non-IoT
14:cc:20:51:33:ea,1305,99673,99.673,1514,43,0.868,61,18,Non-IoT
14:cc:20:51:33:ea,1306,99967,99.967,1514,43,0.873,68,17,Non-IoT
14:cc:20:51:33:ea,1307,97720,97.72,1514,43,0.871,63,17,Non-IoT
14:cc:20:51:33:ea,1308,96579,96.579,1514,43,0.859,58,17,Non-IoT
14:cc:20:51:33:ea,1309,106856,106.856,1514,43,0.849,75,17,Non-IoT
14:cc:20:51:33:ea,1310,104147,104.147,1514,43,0.853,65,17,Non-IoT
14:cc:20:51:33:ea,1311,101796,101.796,1514,43,0.876,64,18,Non-IoT
14:cc:20:51:33:ea,1312,97651,97.651,1514,43,0.867,76,16,Non-IoT
14:cc:20:51:33:ea,1313,98669,98.669,1514,43,0.862,68,17,Non-IoT
14:cc:20:51:33:ea,1314,100346,100.346,1514,43,0.849,76,17,Non-IoT
14:cc:20:51:33:ea,1315,97162,97.162,1510,43,0.907,56,17,Non-IoT
14:cc:20:51:33:ea,1316,108703,108.703,1514,43,0.883,70,17,Non-IoT
14:cc:20:51:33:ea,1317,94830,94.83,1514,43,0.895,63,17,Non-IoT
14:cc:20:51:33:ea,1318,100665,100.665,1514,43,0.887,58,18,Non-IoT
14:cc:20:51:33:ea,1319,103987,103.987,1514,43,0.886,60,17,Non-IoT
14:cc:20:51:33:ea,1320,95784,95.784,1484,43,0.881,59,17,Non-IoT
14:cc:20:51:33:ea,1321,98946,98.946,1514,43,0.869,66,17,Non-IoT
14:cc:20:51:33:ea,1322,96448,96.448,1514,43,0.859,64,17,Non-IoT
14:cc:20:51:33:ea,1323,104551,104.551,1514,43,0.862,70,17,Non-IoT
14:cc:20:51:33:ea,1324,91890,91.89,1414,43,0.878,58,17,Non-IoT
14:cc:20:51:33:ea,1325,109531,109.531,1514,43,0.855,75,18,Non-IoT
14:cc:20:51:33:ea,1326,91472,91.472,1448,43,0.863,57,17,Non-IoT
14:cc:20:51:33:ea,1327,98718,98.718,1514,43,0.871,65,17,Non-IoT
14:cc:20:51:33:ea,1328,95988,95.988,1514,43,0.884,71,16,Non-IoT
14:cc:20:51:33:ea,1329,94808,94.808,1514,43,0.891,72,17,Non-IoT
14:cc:20:51:33:ea,1330,106391,106.391,1514,43,0.897,67,17,Non-IoT
14:cc:20:51:33:ea,1331,112504,112.504,1514,43,0.887,68,18,Non-IoT
14:cc:20:51:33:ea,1332,91676,91.676,1514,43,0.896,67,18,Non-IoT
14:cc:20:51:33:ea,1333,97943,97.943,1514,43,0.899,62,17,Non-IoT
14:cc:20:51:33:ea,1334,90906,90.906,1315,43,0.884,68,17,Non-IoT
14:cc:20:51:33:ea,1335,104092,104.092,1514,43,0.903,60,17,Non-IoT
14:cc:20:51:33:ea,1336,93874,93.874,1514,43,0.89,62,17,Non-IoT
14:cc:20:51:33:ea,1337,98700,98.7,1514,43,0.902,59,17,Non-IoT
14:cc:20:51:33:ea,1338,99272,99.272,1514,43,0.889,72,18,Non-IoT
14:cc:20:51:33:ea,1339,97994,97.994,1514,43,0.938,56,17,Non-IoT
14:cc:20:51:33:ea,1340,89430,89.43,1514,43,0.923,54,17,Non-IoT
14:cc:20:51:33:ea,1341,95554,95.554,1484,43,0.915,54,17,Non-IoT
14:cc:20:51:33:ea,1342,87066,87.066,753,43,0.926,48,18,Non-IoT
14:cc:20:51:33:ea,1343,90762,90.762,1514,43,0.921,51,17,Non-IoT
14:cc:20:51:33:ea,1344,85696,85.696,1214,43,0.926,51,17,Non-IoT
14:cc:20:51:33:ea,1345,91293,91.293,1514,43,0.907,65,16,Non-IoT
14:cc:20:51:33:ea,1346,86429,86.429,753,43,0.919,49,17,Non-IoT
14:cc:20:51:33:ea,1347,99102,99.102,1514,43,0.921,62,17,Non-IoT
14:cc:20:51:33:ea,1348,92212,92.212,1514,43,0.924,53,17,Non-IoT
14:cc:20:51:33:ea,1349,88064,88.064,1514,43,0.934,64,16,Non-IoT
14:cc:20:51:33:ea,1350,87041,87.041,1333,43,0.928,54,17,Non-IoT
14:cc:20:51:33:ea,1351,87417,87.417,1514,43,0.912,51,17,Non-IoT
14:cc:20:51:33:ea,1352,90656,90.656,1514,43,0.928,50,17,Non-IoT
14:cc:20:51:33:ea,1353,84661,84.661,1514,43,0.927,49,17,Non-IoT
14:cc:20:51:33:ea,1354,100766,100.766,1514,43,0.889,62,17,Non-IoT
14:cc:20:51:33:ea,1355,87072,87.072,1514,43,0.931,48,17,Non-IoT
14:cc:20:51:33:ea,1356,88060,88.06,814,43,0.908,46,17,Non-IoT
14:cc:20:51:33:ea,1357,98332,98.332,1514,43,0.896,67,18,Non-IoT
14:cc:20:51:33:ea,1358,86606,86.606,1514,43,0.926,52,17,Non-IoT
14:cc:20:51:33:ea,1359,94972,94.972,1514,43,0.915,65,16,Non-IoT
14:cc:20:51:33:ea,1360,90396,90.396,1514,43,0.911,62,17,Non-IoT
14:cc:20:51:33:ea,1361,88617,88.617,1311,43,0.929,53,17,Non-IoT
14:cc:20:51:33:ea,1362,95441,95.441,1514,43,0.889,60,17,Non-IoT
14:cc:20:51:33:ea,1363,96590,96.59,1514,43,0.893,61,17,Non-IoT
14:cc:20:51:33:ea,1364,84606,84.606,1514,43,0.932,48,17,Non-IoT
14:cc:20:51:33:ea,1365,92222,92.222,1514,43,0.912,55,18,Non-IoT
14:cc:20:51:33:ea,1366,87847,87.847,1514,43,0.939,56,18,Non-IoT
14:cc:20:51:33:ea,1367,94226,94.226,1514,43,0.927,51,17,Non-IoT
14:cc:20:51:33:ea,1368,85918,85.918,1514,43,0.942,46,16,Non-IoT
14:cc:20:51:33:ea,1369,90671,90.671,1514,43,0.936,57,17,Non-IoT
14:cc:20:51:33:ea,1370,129074,129.074,1514,43,0.96,54,16,Non-IoT
14:cc:20:51:33:ea,1371,106522,106.522,1514,43,0.915,61,17,Non-IoT
14:cc:20:51:33:ea,1372,107785,107.785,1514,43,0.893,67,17,Non-IoT
14:cc:20:51:33:ea,1373,94194,94.194,1514,43,0.901,62,17,Non-IoT
14:cc:20:51:33:ea,1374,90875,90.875,1514,43,0.9,56,17,Non-IoT
14:cc:20:51:33:ea,1375,98688,98.688,1514,43,0.906,64,18,Non-IoT
14:cc:20:51:33:ea,1376,99664,99.664,1514,43,0.896,79,17,Non-IoT
14:cc:20:51:33:ea,1377,91452,91.452,1514,43,0.918,67,16,Non-IoT
14:cc:20:51:33:ea,1378,93828,93.828,1514,43,0.878,62,17,Non-IoT
14:cc:20:51:33:ea,1379,98843,98.843,1514,43,0.923,61,17,Non-IoT
14:cc:20:51:33:ea,1380,96790,96.79,1514,43,0.937,69,16,Non-IoT
14:cc:20:51:33:ea,1381,112129,112.129,1514,43,0.895,73,17,Non-IoT
14:cc:20:51:33:ea,1382,91400,91.4,1514,43,0.913,71,17,Non-IoT
14:cc:20:51:33:ea,1383,91346,91.346,1514,43,0.925,53,17,Non-IoT
14:cc:20:51:33:ea,1384,98203,98.203,1514,43,0.903,75,17,Non-IoT
14:cc:20:51:33:ea,1385,89601,89.601,1514,43,0.904,61,17,Non-IoT
14:cc:20:51:33:ea,1386,91159,91.159,1514,43,0.908,67,17,Non-IoT
14:cc:20:51:33:ea,1387,105290,105.29,1514,43,0.897,88,17,Non-IoT
14:cc:20:51:33:ea,1388,94637,94.637,1514,43,0.907,61,17,Non-IoT
14:cc:20:51:33:ea,1389,98858,98.858,1514,43,0.919,63,16,Non-IoT
14:cc:20:51:33:ea,1390,92597,92.597,1514,43,0.894,74,17,Non-IoT
14:cc:20:51:33:ea,1391,101263,101.263,1514,43,0.886,90,16,Non-IoT
14:cc:20:51:33:ea,1392,102306,102.306,1514,43,0.881,92,18,Non-IoT
14:cc:20:51:33:ea,1393,87274,87.274,1514,43,0.907,66,17,Non-IoT
14:cc:20:51:33:ea,1394,99218,99.218,1514,43,0.883,78,17,Non-IoT
14:cc:20:51:33:ea,1395,95476,95.476,1514,43,0.907,62,16,Non-IoT
14:cc:20:51:33:ea,1396,93073,93.073,1514,43,0.875,63,17,Non-IoT
14:cc:20:51:33:ea,1397,94021,94.021,1514,43,0.887,54,17,Non-IoT
14:cc:20:51:33:ea,1398,92540,92.54,1514,43,0.879,66,17,Non-IoT
14:cc:20:51:33:ea,1399,96913,96.913,1514,43,0.9,52,17,Non-IoT
14:cc:20:51:33:ea,1400,98134,98.134,1514,43,0.865,69,17,Non-IoT
14:cc:20:51:33:ea,1401,106862,106.862,1514,43,0.9,80,18,Non-IoT
14:cc:20:51:33:ea,1402,103392,103.392,1514,43,0.871,68,18,Non-IoT
14:cc:20:51:33:ea,1403,108935,108.935,1514,43,0.902,71,16,Non-IoT
14:cc:20:51:33:ea,1404,105376,105.376,1514,43,0.935,77,17,Non-IoT
14:cc:20:51:33:ea,1405,301840,301.84,1514,43,0.955,70,13,Non-IoT
14:cc:20:51:33:ea,1406,106808,106.808,1514,43,0.916,66,16,Non-IoT
14:cc:20:51:33:ea,1407,91819,91.819,1514,43,0.886,49,17,Non-IoT
14:cc:20:51:33:ea,1408,83410,83.41,1514,43,0.541,40,14,Non-IoT
14:cc:20:51:33:ea,1409,67384,67.384,195,54,0.461,11,6,Non-IoT
14:cc:20:51:33:ea,1410,67501,67.501,238,43,0.466,17,10,Non-IoT
14:cc:20:51:33:ea,1411,67073,67.073,195,43,0.469,14,9,Non-IoT
14:cc:20:51:33:ea,1412,67109,67.109,523,54,0.693,20,10,Non-IoT
14:cc:20:51:33:ea,1413,67550,67.55,530,43,0.515,17,9,Non-IoT
14:cc:20:51:33:ea,1414,63341,63.341,523,43,0.774,16,9,Non-IoT
14:cc:20:51:33:ea,1415,62829,62.829,331,54,0.699,18,9,Non-IoT
14:cc:20:51:33:ea,1416,58371,58.371,299,43,0.927,14,9,Non-IoT
14:cc:20:51:33:ea,1417,56689,56.689,235,43,0.935,18,11,Non-IoT
14:cc:20:51:33:ea,1418,61156,61.156,1514,43,0.911,17,9,Non-IoT
14:cc:20:51:33:ea,1419,55964,55.964,526,54,0.991,15,10,Non-IoT
14:cc:20:51:33:ea,1420,63674,63.674,523,43,0.871,20,11,Non-IoT
14:cc:20:51:33:ea,1421,68926,68.926,753,54,0.469,15,9,Non-IoT
14:cc:20:51:33:ea,1422,58193,58.193,219,43,0.853,16,9,Non-IoT
14:cc:20:51:33:ea,1423,56111,56.111,219,43,0.954,22,10,Non-IoT
14:cc:20:51:33:ea,1424,60416,60.416,1081,43,0.994,14,10,Non-IoT
14:cc:20:51:33:ea,1425,55696,55.696,204,43,0.996,13,11,Non-IoT
14:cc:20:51:33:ea,1426,56721,56.721,499,43,0.992,17,11,Non-IoT
14:cc:20:51:33:ea,1427,56219,56.219,526,43,0.995,15,11,Non-IoT
14:cc:20:51:33:ea,1428,55527,55.527,204,43,0.994,13,11,Non-IoT
14:cc:20:51:33:ea,1429,62709,62.709,1510,43,0.991,18,11,Non-IoT
14:cc:20:51:33:ea,1430,60488,60.488,1514,43,0.994,19,9,Non-IoT
14:cc:20:51:33:ea,1431,74604,74.604,1514,54,0.995,21,10,Non-IoT
14:cc:20:51:33:ea,1432,63522,63.522,1514,43,0.99,20,11,Non-IoT
14:cc:20:51:33:ea,1433,56831,56.831,499,43,0.998,14,9,Non-IoT
14:cc:20:51:33:ea,1434,62573,62.573,1514,43,0.99,17,10,Non-IoT
14:cc:20:51:33:ea,1435,71207,71.207,1514,43,0.994,22,11,Non-IoT
14:cc:20:51:33:ea,1436,65747,65.747,1514,43,0.992,21,12,Non-IoT
14:cc:20:51:33:ea,1437,64910,64.91,1514,54,0.996,17,9,Non-IoT
14:cc:20:51:33:ea,1438,61579,61.579,1514,54,0.99,21,9,Non-IoT
14:cc:20:51:33:ea,1439,64804,64.804,1514,43,0.989,20,11,Non-IoT
14:cc:20:51:33:ea,1440,59051,59.051,765,43,0.994,21,11,Non-IoT
14:cc:20:51:33:ea,1441,64366,64.366,1514,43,0.993,17,11,Non-IoT
14:cc:20:51:33:ea,1442,64697,64.697,1514,54,0.996,15,9,Non-IoT
14:cc:20:51:33:ea,1443,65836,65.836,1514,43,0.991,23,12,Non-IoT
14:cc:20:51:33:ea,1444,59419,59.419,1514,43,0.992,18,11,Non-IoT
14:cc:20:51:33:ea,1445,59874,59.874,1514,43,0.99,19,11,Non-IoT
14:cc:20:51:33:ea,1446,71740,71.74,1514,54,0.994,22,10,Non-IoT
14:cc:20:51:33:ea,1447,65298,65.298,1514,43,0.987,20,11,Non-IoT
14:cc:20:51:33:ea,1448,68258,68.258,1514,43,0.997,22,11,Non-IoT
14:cc:20:51:33:ea,1449,63343,63.343,1510,54,0.992,16,8,Non-IoT
14:cc:20:51:33:ea,1450,67069,67.069,1514,43,0.993,20,10,Non-IoT
14:cc:20:51:33:ea,1451,63665,63.665,1514,43,0.988,25,13,Non-IoT
14:cc:20:51:33:ea,1452,63674,63.674,1514,54,0.98,31,14,Non-IoT
14:cc:20:51:33:ea,1453,64768,64.768,1514,43,0.996,17,10,Non-IoT
14:cc:20:51:33:ea,1454,61106,61.106,1514,54,0.989,21,10,Non-IoT
14:cc:20:51:33:ea,1455,61336,61.336,1514,43,0.987,18,12,Non-IoT
14:cc:20:51:33:ea,1456,65321,65.321,1514,43,0.995,23,11,Non-IoT
